"player","gmli","pli","inli","exli"
518653,1.12508571428571,1.0130101010101,1.0130101010101,NA
518692,0.794821518987342,1.03367188405797,1.03367188405797,NA
518693,0.148042857142857,0.177509090909091,0.127177777777778,0.282414285714286
518700,0.893046153846154,0.91169465648855,0.91169465648855,NA
518715,1.66090892857143,1.49628730964467,1.51519014084507,1.20016071428571
518716,0.784118181818182,0.78005444646098,0.747144202898551,0.919624242424242
518735,1.0474888,1.06530594713656,1.06530594713656,NA
518748,0.967248529411765,0.975330222222222,0.946222666666667,1.03995882352941
518774,0.828811764705882,1.01672529550827,0.973115,0.990394117647059
518790,1.360225,1.02515862068966,1.06013333333333,1.2222
518792,0.95044347826087,1.01689340101523,1.01934210526316,NA
518858,1.84555915492958,1.80570698529412,1.78551777777778,1.48618591549296
518875,1.45650149253731,1.19598533333333,1.4565275,0.864571641791045
518883,0.519373076923077,0.362066666666667,0.484426666666667,0.259219230769231
518886,1.87161578947368,1.92104794520548,1.89916774193548,0.450889473684211
518911,3.3374,3.3374,3.3374,NA
518927,1.13431587301587,1.06596737967914,1.07183866666667,0.965834920634921
518934,0.874208904109589,0.944408702531646,0.94810672,NA
518953,0.953033333333333,0.997801282051282,0.997801282051282,NA
518960,1.15641071428571,1.12308874538745,1.12896363636364,NA
518991,0.696825,1.09917272727273,1.09917272727273,NA
519008,0.84569375,0.770179464285714,0.722265517241379,0.8000625
519023,0.88503125,1.15218518518519,1.15218518518519,NA
519025,1.11329,0.926516666666667,0.926516666666667,NA
519043,0.866112121212121,0.985589528193326,0.880323012552301,1.01214848484848
519048,0.95913,1.06500179640719,1.06680542168675,NA
519058,0.877292592592593,0.927124545454545,0.927124545454545,NA
519076,0.818771875,0.954775145857643,0.862857661290323,1.24365
519082,0.74455,0.954615,0.954615,NA
519083,1.04607049180328,1.10233428571429,1.1047372246696,NA
519085,0.499308108108108,0.478713271604938,0.434335632183908,0.547475675675676
519096,0.91525,0.796961450381679,0.888759550561798,0.612174193548387
519141,0.885451612903226,0.971226603001364,0.89547488372093,1.10541612903226
519144,0.816184848484849,0.913558126410835,0.871615450643777,0.862275757575758
519151,1.48905555555556,1.44360617283951,1.44125913978495,1.14807638888889
519166,0.802788888888889,0.47356261682243,0.652755172413793,0.738911111111111
519168,0.687688888888889,0.974203896103896,0.925026315789474,1.103
519184,0.985176767676768,0.956624193548387,0.959009433962264,NA
519186,1.3449,1.22109333333333,1.21898,0.234925
519203,1.0770935483871,1.0007587020649,1.0007587020649,NA
519208,1.27054257425743,1.09092488687783,1.09092488687783,NA
519222,0.975703448275862,0.962771428571429,0.962771428571429,NA
519237,0.970222857142857,0.974856763285024,0.977192251815981,NA
519240,1.21129428571429,1.1079429245283,1.1560976744186,0.900317142857143
519242,0.85293125,1.01459934065934,0.971013025210084,1.04784375
519263,0.872711111111111,0.814195145631068,0.844622222222222,0.653136111111111
519267,1.095325,1.01835918367347,1.04256,1.151125
519293,1.57058301886792,1.53992874251497,1.56933125,1.67757547169811
519294,1.285685,1.01383230769231,1.1701125,1.11998
519295,1.01631489361702,0.94476572327044,0.94476572327044,NA
519301,1.28377567567568,1.1035901734104,1.14854,0.983556756756757
519306,0.984268907563025,1.03811612903226,1.03811612903226,NA
519317,1.06490924369748,1.12436051502146,1.12561161290323,NA
519322,1.09192280701754,1.24143568281938,1.10806984126984,0.912650877192982
519326,1.55495694444444,1.564904,1.55905802469136,1.39856111111111
519333,0.951187878787879,0.87532039800995,0.87532039800995,NA
519344,0.8229,0.57616,0.66778,0.8224
519381,0.487686666666667,0.515977,0.44088,0.764153333333333
519390,0.9343125,1.01177224334601,1.01177224334601,NA
519421,1.30845833333333,1.22042692307692,1.22042692307692,NA
519437,1.35975434782609,1.29632802547771,1.32578703703704,1.41296956521739
519445,0.71772,0.80265,0.80265,NA
519455,0.775426315789474,0.916100444444444,0.875019298245614,0.99638947368421
520471,0.870583439490446,1.01320241935484,1.01320241935484,NA
520980,1.23830273972603,1.03696348122867,1.2029,1.10801643835616
521230,1.12258113207547,1.05172352941176,1.01040740740741,1.0405641509434
521692,0.960985611510791,1.04409264705882,1.04588747697974,NA
523253,0.844259842519685,0.99796743772242,0.99796743772242,NA
523260,1.409565,1.22713315508021,1.16773111111111,0.754865
523848,1.08125294117647,0.831836363636364,0.984991111111111,0.883994117647059
523989,0.984730769230769,1.09876553191489,0.975082191780822,1.41484615384615
527038,1.03357524752475,1.11529207317073,1.11851376146789,NA
527043,0.92366976744186,1.01483274021352,1.01675678571429,NA
527048,0.861915151515152,0.942529620853081,0.839884210526316,1.02519696969697
527054,0.844109677419355,0.97887714987715,0.956285317460317,1.17434666666667
527055,1.46964047619048,1.92209886363636,1.50499347826087,0.794814285714286
531565,1.4107,1.8585,1.4107,1.5767
532077,1.84455416666667,1.79559618055556,1.81525853658537,0.285956944444444
533167,0.831482142857143,0.986610248901903,0.917308474576271,1.0965
534606,2.235875,1.08781818181818,1.70932857142857,0
534627,0.783138947368421,0.90934380952381,0.926675242718447,0
534737,0.637889473684211,0.690731,0.668235135135135,0.611336842105263
